,player,gls,ast,pk,pkatt,sh,sot,crdy,crdr,touches,tkl,int,blocks,xg,npxg,xag,sca,gca,cmp,att,prgp,carries,prgc,succ
0,Gabriel Jesus,0,0,0,0,4,1,1,0,52,0,1,2,0.3,0.3,0.2,4,0,24,35,2,22,1,1
